ID,Count
257,22
258,27
259,16
260,12
261,11
262,11
263,20
264,11
265,19
266,26
267,46
268,14
269,31
270,46
271,16
272,33
273,7
274,33
275,27
276,22
277,16
278,31
279,15
280,14
281,10
282,37
283,26
284,19
285,21
286,11
287,20
288,14
289,8
290,19
291,31
292,40
293,25
294,14
295,27
296,25
297,19
298,23
299,18
300,16
301,18
302,14
303,33
304,29
305,7
306,7
307,17
308,16
309,15
310,16
311,3
312,3
313,16
314,11
315,17
316,35
317,31
318,11
319,44
320,19
321,13
322,21
323,8
324,24
325,5
326,9
327,15
328,18
329,14
330,20
331,19
332,33
333,7
334,17
335,23
336,4
337,25
338,16
339,13
340,24
341,12
342,8
343,7
344,12
345,21
346,27
347,28
348,45
349,17
350,36
351,26
352,23
353,23
354,26
355,25
356,30
357,13
358,15
359,28
360,24
361,33
362,23
363,24
364,31
365,19
366,19
367,19
368,30
369,17
370,31
371,17
372,22
373,18
374,18
375,27
376,19
377,21
378,11
379,14
380,20
381,13
382,21
383,22
384,26
385,44
386,28
387,22
388,6
389,32
390,16
391,25
392,17
393,28
394,18
395,15
396,25
397,20
398,21
399,18
400,26
401,30
402,20
403,29
404,12
405,16
406,16
407,21
408,30
409,10
410,31
411,11
412,14
413,7
414,13
415,24
416,16
417,40
418,29
419,36
420,20
421,15
422,24
423,19
424,17
425,12
426,11
427,18
428,10
429,15
430,25
431,39
432,5
433,16
434,12
435,22
436,18
437,23
438,21
439,18
440,15
441,38
442,24
443,12
444,19
445,7
446,7
447,17
448,19
449,32
450,27
451,17
452,13
453,5
454,6
455,10
456,38
457,11
458,14
459,19
460,17
461,20
462,18
463,28
464,14
465,23
466,15
467,5
468,14
469,25
470,22
471,22
472,16
473,8
474,22
475,20
476,18
477,32
478,29
479,58
480,19
481,9
482,15
483,20
484,4
485,30
486,14
487,9
488,15
489,36
490,28
491,30
492,16
493,8
494,23
495,9
496,19
497,12
498,13
499,7
500,17
501,4
502,22
503,8
504,28
505,16
506,10
507,15
508,31
509,13
510,13
511,26
512,16
513,11
514,28
515,14
516,16
517,5
518,26
519,8
520,17
521,19
522,21
523,32
524,37
525,45
526,17
527,28
528,31
529,44
530,9
531,24
532,14
533,18
534,21
535,31
536,28
537,17
538,39
539,24
540,16
541,21
542,26
543,16
544,38
545,21
546,16
547,20
548,27
549,21
550,32
551,43
552,41
553,22
554,31
555,16
556,15
557,17
558,17
559,7
560,34
561,26
562,9
563,28
564,45
565,42
566,18
567,17
568,10
569,13
570,12
571,9
572,19
573,14
574,28
575,28
576,18
577,33
578,9
579,13
580,33
581,13
582,23
583,21
584,14
585,15
586,26
587,26
588,19
589,44
590,14
591,44
592,16
593,13
594,37
595,27
596,7
597,20
598,28
599,18
600,28
601,35
602,11
603,25
604,13
605,22
606,12
607,16
608,34
609,2
610,27
611,21
612,13
613,22
614,15
615,21
616,15
617,11
618,21
619,35
620,23
621,23
622,27
623,33
624,28
625,36
626,8
627,36
628,11
629,27
630,17
631,20
632,32
633,31
634,38
635,33
636,7
637,21
638,19
639,33
640,11
641,22
642,17
643,27
644,1
645,0
646,26
647,12
648,1
649,18
650,14
651,2
652,29
653,20
654,41
655,2
656,16
657,28
658,13
659,19
660,26
661,30
662,10
663,31
664,16
665,20
666,16
667,25
668,10
669,23
670,19
671,34
672,37
673,15
674,19
675,24
676,19
677,19
678,21
679,13
680,31
681,18
682,12
683,22
684,20
685,20
686,27
687,16
688,28
689,23
690,26
691,30
692,40
693,26
694,30
695,20
696,34
697,6
698,30
699,20
700,30
701,28
702,39
703,27
704,12
705,17
706,18
707,15
708,12
709,21
710,11
711,12
712,33
713,27
714,29
715,34
716,20
717,35
718,23
719,35
720,33
721,33
722,15
723,16
724,34
725,25
726,33
727,43
728,25
729,26
730,24
731,25
732,21
733,26
734,29
735,20
736,31
737,33
738,33
739,24
740,22
741,15
742,24
743,16
744,30
745,20
746,16
747,12
748,33
749,35
750,16
751,27
752,25
753,10
754,18
755,28
756,29
757,11
758,21
759,13
760,5
761,38
762,25
763,29
764,14
765,36
766,12
767,18
768,19
769,27
770,26
771,9
772,27
773,30
774,20
775,12
776,34
777,23
778,5
779,13
780,18
781,32
782,31
783,36
784,10
785,10
786,33
787,26
788,32
789,26
790,34
791,21
792,25
793,30
794,37
795,23
796,13
797,13
798,26
799,16
800,10
801,14
802,5
803,35
804,23
805,20
806,19
807,18
808,46
809,13
810,6
811,40
812,28
813,35
814,21
815,25
816,20
817,8
818,15
819,6
820,36
821,11
822,28
823,40
824,6
825,32
826,19
827,13
828,14
829,18
830,24
831,22
832,27
833,14
834,11
835,14
836,10
837,18
838,18
839,34
840,14
841,35
842,10
843,34
844,39
845,31
846,21
847,16
848,32
849,16
850,25
851,28
852,14
853,8
854,25
855,14
856,18
857,17
858,13
859,41
860,6
861,22
862,18
863,17
864,21
865,23
866,17
867,21
868,25
869,7
870,39
871,38
872,12
873,2
874,35
875,28
876,8
877,31
878,27
879,40
880,11
881,28
882,22
883,17
884,36
885,29
886,12
887,26
888,23
889,39
890,29
891,11
892,26
893,29
894,5
895,7
896,26
897,41
898,8
899,22
900,21
901,18
902,33
903,28
904,36
905,52
906,27
907,16
908,33
909,20
910,15
911,7
912,11
913,5
914,7
915,24
916,23
917,8
918,19
919,17
920,13
921,26
922,21
923,13
924,25
925,17
926,22
927,22
928,25
929,30
930,11
931,13
932,21
933,21
934,19
935,14
936,13
937,14
938,10
939,24
940,10
941,7
942,19
943,4
944,13
945,8
946,15
947,15
948,29
949,26
950,23
951,27
952,25
953,15
954,22
955,24
956,19
957,18
958,35
959,21
960,17
961,21
962,25
963,31
964,35
965,18
966,16
967,14
968,22
969,14
970,13
971,30
972,25
973,10
974,19
975,32
976,44
977,27
978,35
979,25
980,37
981,25
982,13
983,13
984,19
985,13
986,22
987,14
988,15
989,12
990,27
991,22
992,13
993,34
994,13
995,15
996,18
997,31
998,17
999,15
1000,21
1001,24
1002,17
1003,19
1004,23
1005,16
1006,18
1007,11
1008,14
1009,15
1010,33
1011,46
1012,26
1013,16
1014,31
1015,58
1016,28
1017,26
1018,35
1019,35
1020,27
1021,17
1022,11
1023,10
1024,7
1025,21
1026,24
1027,9
1028,23
1029,22
1030,10
1031,21
1032,7
1033,16
1034,32
1035,14
1036,36
1037,13
1038,21
1039,6
1040,25
1041,17
1042,15
1043,8
1044,12
1045,32
1046,22
1047,5
1048,31
1049,28
1050,23
1051,33
1052,18
1053,13
1054,12
1055,38
1056,5
1057,18
1058,20
1059,16
1060,20
1061,32
1062,21
1063,8
1064,29
1065,18
1066,22
1067,9
1068,13
1069,26
1070,23
1071,8
1072,17
1073,31
1074,25
1075,18
1076,14
1077,24
1078,28
1079,6
1080,34
1081,15
1082,13
1083,17
1084,23
1085,30
1086,27
1087,16
1088,24
1089,15
1090,12
1091,14
1092,11
1093,40
1094,40
1095,24
1096,27
1097,9
1098,14
1099,12
1100,16
1101,3
1102,31
1103,48
1104,18
1105,21
1106,26
1107,36
1108,12
1109,12
1110,14
1111,6
1112,24
1113,39
1114,20
1115,36
1116,34
1117,40
1118,6
1119,40
1120,17
1121,26
1122,42
1123,23
1124,18
1125,30
1126,22
1127,9
1128,18
1129,24
1130,5
1131,10
1132,33
1133,9
1134,28
1135,16
1136,10
1137,12
1138,42
1139,11
1140,26
1141,14
1142,14
1143,18
1144,19
1145,16
1146,26
1147,28
1148,22
1149,3
1150,17
1151,25
1152,28
1153,21
1154,24
1155,27
1156,12
1157,12
1158,25
1159,14
1160,14
1161,8
1162,23
1163,26
1164,26
1165,16
1166,25
1167,22
1168,18
1169,35
1170,8
1171,20
1172,29
1173,46
1174,18
1175,25
1176,35
1177,32
1178,30
1179,34
1180,32
1181,34
1182,18
1183,36
1184,16
1185,39
1186,23
1187,10
1188,10
1189,20
1190,24
1191,16
1192,18
1193,28
1194,24
1195,20
1196,28
1197,26
1198,17
1199,26
1200,31
1201,21
1202,19
1203,17
1204,18
1205,10
1206,18
1207,15
1208,27
1209,16
1210,23
1211,23
1212,23
1213,15
1214,18
1215,22
1216,14
1217,22
1218,35
1219,12
1220,31
1221,17
1222,32
1223,22
1224,50
1225,36
1226,24
1227,13
1228,32
1229,12
1230,22
1231,21
1232,25
1233,24
1234,21
1235,15
1236,22
1237,22
1238,13
1239,40
1240,29
1241,16
1242,17
1243,30
1244,15
1245,14
1246,33
1247,31
1248,20
1249,12
1250,15
1251,29
1252,38
1253,21
1254,18
1255,32
1256,33
1257,33
1258,2
1259,30
1260,35
1261,22
1262,27
1263,11
1264,16
1265,20
1266,26
1267,18
1268,13
1269,32
1270,29
1271,24
1272,29
1273,25
1274,18
1275,20
1276,11
1277,26
1278,21
1279,11
1280,13
1281,24
1282,8
1283,11
1284,22
1285,9
1286,8
1287,25
1288,20
1289,23
1290,18
1291,14
1292,29
1293,7
1294,7
1295,16
1296,31
1297,29
1298,18
1299,23
1300,20
1301,23
1302,22
1303,8
1304,33
1305,20
1306,18
1307,41
1308,19
1309,32
1310,32
1311,19
1312,6
1313,25
1314,22
1315,20
1316,30
1317,30
1318,25
1319,20
1320,29
1321,27
1322,18
1323,39
1324,40
1325,18
1326,24
1327,15
1328,17
1329,19
1330,42
1331,8
1332,17
1333,36
1334,32
1335,18
1336,20
1337,17
1338,20
1339,28
1340,38
1341,21
1342,45
1343,29
1344,13
1345,30
1346,52
1347,20
1348,21
1349,43
1350,37
1351,14
1352,29
1353,5
1354,11
1355,36
1356,31
1357,9
1358,34
1359,40
1360,28
1361,29
1362,17
1363,28
1364,12
1365,33
1366,10
1367,20
1368,35
1369,35
1370,8
1371,19
1372,15
1373,25
1374,19
1375,5
1376,28
1377,27
1378,11
1379,15
1380,12
1381,37
1382,19
1383,20
1384,22
1385,8
1386,26
1387,21
1388,26
1389,12
1390,25
1391,10
1392,31
1393,19
1394,14
1395,21
1396,34
1397,9
1398,10
1399,7
1400,20
1401,12
1402,17
1403,6
1404,14
1405,9
1406,11
1407,11
1408,27
1409,21
1410,11
1411,29
1412,16
1413,22
1414,6
1415,30
1416,11
1417,6
1418,3
1419,5
1420,22
1421,6
1422,18
1423,19
1424,20
1425,23
1426,11
1427,24
1428,18
1429,16
1430,20
1431,24
1432,13
1433,6
1434,12
1435,12
1436,31
1437,11
1438,9
1439,22
1440,21
1441,9
1442,26
1443,17
1444,22
1445,18
1446,15
1447,6
1448,11
1449,17
1450,30
1451,18
1452,12
1453,19
1454,17
1455,19
1456,23
1457,29
1458,9
1459,12
1460,11
1461,19
1462,22
1463,3
1464,25
1465,25
1466,15
1467,19
1468,23
1469,12
1470,22
1471,10
1472,6
1473,13
1474,22
1475,24
1476,23
1477,22
1478,15
1479,24
1480,14
1481,19
1482,25
1483,12
1484,12
1485,9
1486,3
1487,7
1488,39
1489,18
1490,5
1491,16
1492,9
1493,37
1494,11
1495,16
1496,11
1497,28
1498,12
1499,2
1500,14
1501,14
1502,17
1503,25
1504,39
1505,20
1506,12
1507,13
1508,8
1509,23
1510,18
1511,24
1512,33
1513,19
1514,17
1515,10
1516,30
1517,33
1518,20
1519,11
1520,2
1521,31
1522,25
1523,30
1524,29
1525,30
1526,23
1527,9
1528,31
1529,10
1530,11
1531,13
1532,18
1533,46
1534,27
1535,20
1536,8
1537,20
1538,17
1539,25
1540,13
1541,43
1542,25
1543,21
1544,22
1545,32
1546,19
1547,20
1548,26
1549,15
1550,1
1551,14
1552,11
1553,3
1554,20
1555,24
1556,29
1557,19
1558,10
1559,24
1560,31
1561,22
1562,22
1563,36
1564,17
1565,12
1566,18
1567,19
1568,29
1569,12
1570,25
1571,21
1572,7
1573,31
1574,27
1575,27
1576,11
1577,13
1578,26
1579,18
1580,9
1581,20
1582,33
1583,12
1584,13
1585,30
1586,19
1587,22
1588,28
1589,40
1590,10
1591,21
1592,18
1593,23
1594,5
1595,13
1596,14
1597,27
1598,17
1599,25
1600,19
1601,27
1602,13
1603,16
1604,47
1605,19
1606,9
1607,36
1608,34
1609,22
1610,33
1611,19
1612,14
1613,13
1614,22
1615,15
1616,14
1617,21
1618,24
1619,11
1620,3
1621,22
1622,7
1623,19
1624,6
1625,44
1626,10
1627,16
1628,31
1629,7
1630,25
1631,14
1632,14
1633,33
1634,44
1635,16
1636,3
1637,16
1638,7
1639,2
1640,2
1641,15
1642,11
1643,33
1644,28
1645,9
1646,17
1647,13
1648,5
1649,28
1650,32
1651,17
1652,8
1653,17
1654,8
1655,14
1656,23
1657,2
1658,28
1659,14
1660,10
1661,6
1662,10
1663,6
1664,8
1665,29
1666,9
1667,2
1668,27
1669,9
1670,10
1671,12
1672,10
1673,17
1674,9
1675,14
1676,3
1677,15
1678,20
1679,2
1680,18
1681,17
1682,7
1683,5
1684,9
1685,15
1686,8
1687,7
1688,18
1689,9
1690,15
1691,10
1692,4
1693,23
1694,7
1695,6
1696,2
1697,11
1698,24
1699,22
1700,13
1701,12
1702,9
1703,7
1704,11
1705,20
1706,5
1707,13
1708,21
1709,22
1710,15
1711,3
1712,16
1713,13
1714,38
1715,12
1716,9
1717,13
1718,23
1719,1
1720,19
1721,12
1722,14
1723,20
1724,21
1725,19
1726,17
1727,1
1728,38
1729,17
1730,8
1731,9
1732,28
1733,20
1734,24
1735,1
1736,10
1737,31
1738,13
1739,16
1740,7
1741,2
1742,32
1743,35
1744,15
1745,10
1746,22
1747,17
1748,12
1749,13
1750,3
1751,23
1752,16
1753,11
1754,18
1755,13
1756,34
1757,12
1758,14
1759,6
1760,2
1761,17
1762,2
1763,6
1764,15
1765,9
1766,5
1767,15
1768,8
1769,13
1770,20
1771,20
1772,13
1773,21
1774,9
1775,27
1776,17
1777,8
1778,31
1779,11
1780,6
1781,9
1782,11
1783,6
1784,36
1785,14
1786,2
1787,2
1788,31
1789,18
1790,15
1791,30
1792,16
1793,27
1794,7
1795,36
1796,23
1797,52
1798,12
1799,44
1800,32
1801,17
1802,4
1803,2
1804,13
1805,1
1806,9
1807,16
1808,23
1809,21
1810,12
1811,16
1812,30
1813,18
1814,15
1815,25
1816,28
1817,24
1818,11
1819,22
1820,27
1821,13
1822,23
1823,24
1824,19
1825,11
1826,32
1827,17
1828,33
1829,32
1830,22
1831,21
1832,6
1833,16
1834,11
1835,23
1836,7
1837,13
1838,18
1839,7
1840,31
1841,9
1842,17
1843,28
1844,12
1845,24
1846,16
1847,18
1848,21
1849,17
1850,34
1851,8
1852,22
1853,20
1854,9
1855,22
1856,4
1857,15
1858,32
1859,17
1860,15
1861,27
1862,26
1863,14
1864,23
1865,14
1866,14
1867,23
1868,35
1869,9
1870,23
1871,17
1872,8
1873,4
1874,37
1875,8
1876,12
1877,9
1878,37
1879,7
1880,12
1881,16
1882,56
1883,4
1884,18
1885,2
1886,3
1887,10
1888,2
1889,18
1890,16
1891,5
1892,1
1893,2
1894,13
1895,1
1896,6
1897,9
1898,9
1899,48
1900,2
1901,15
1902,12
1903,4
1904,19
1905,27
1906,4
1907,7
1908,11
1909,2
1910,24
1911,12
1912,4
1913,53
1914,7
1915,19
1916,20
1917,3
1918,14
1919,14
1920,2
1921,27
1922,8
1923,5
1924,13
1925,17
1926,4
1927,6
1928,14
1929,17
1930,4
1931,6
1932,2
1933,18
1934,22
1935,6
1936,31
1937,17
1938,9
1939,17
1940,36
1941,17
1942,9
1943,28
1944,13
1945,7
1946,8
1947,8
1948,33
1949,9
1950,34
1951,27
1952,26
1953,21
1954,42
1955,25
1956,28
1957,22
1958,24
1959,20
1960,6
1961,22
1962,16
1963,20
1964,26
1965,28
1966,11
1967,43
1968,29
1969,17
1970,10
1971,19
1972,16
1973,14
1974,31
1975,5
1976,15
1977,9
1978,32
1979,22
1980,23
1981,20
1982,13
1983,44
1984,18
1985,29
1986,12
1987,23
1988,45
1989,19
1990,28
1991,31
1992,16
1993,13
1994,21
1995,16
1996,25
1997,34
1998,10
1999,5
2000,8
2001,24
2002,18
2003,0
2004,28
2005,16
2006,27
2007,21
2008,16
2009,32
2010,17
2011,20
2012,16
2013,26
2014,32
2015,19
2016,18
2017,28
2018,25
2019,41
2020,18
2021,49
2022,29
2023,22
2024,4
2025,9
2026,31
2027,10
2028,49
2029,36
2030,30
2031,38
2032,27
2033,36
2034,25
2035,16
2036,28
2037,37
2038,37
2039,48
2040,26
2041,22
2042,7
2043,38
2044,23
2045,33
2046,22
2047,9
2048,11
2049,6
2050,5
2051,10
2052,3
2053,8
2054,4
2055,9
2056,5
2057,13
2058,2
2059,8
2060,2
2061,8
2062,4
2063,7
2064,4
2065,7
2066,5
2067,7
2068,2
2069,6
2070,3
2071,8
2072,2
2073,14
2074,6
2075,15
2076,5
2077,13
2078,3
2079,32
2080,5
2081,11
2082,1
2083,20
2084,8
2085,15
2086,3
2087,9
2088,8
2089,9
2090,10
2091,12
2092,2
2093,16
2094,8
2095,18
2096,38
2097,24
2098,9
2099,27
2100,11
2101,4
2102,5
2103,16
2104,17
2105,29
2106,19
2107,20
2108,23
2109,17
2110,14
2111,14
2112,42
2113,25
2114,12
2115,29
2116,25
2117,22
2118,21
2119,29
2120,12
2121,13
2122,9
2123,3
2124,19
2125,11
2126,10
2127,9
2128,9
2129,19
2130,30
2131,19
2132,11
2133,24
2134,14
2135,30
2136,28
2137,19
2138,6
2139,3
2140,24
2141,11
2142,7
2143,2
2144,9
2145,11
2146,38
2147,13
2148,19
2149,16
2150,20
2151,32
2152,15
2153,32
2154,18
2155,6
2156,20
2157,17
2158,25
2159,5
2160,41
2161,15
2162,24
2163,36
2164,11
2165,22
2166,13
2167,2
2168,11
2169,19
2170,11
2171,7
2172,17
2173,10
2174,8
2175,18
2176,27
2177,18
2178,17
2179,19
2180,30
2181,12
2182,37
2183,29
2184,7
2185,31
2186,27
2187,16
2188,7
2189,32
2190,20
2191,15
2192,34
2193,14
2194,39
2195,34
2196,4
2197,28
2198,22
2199,14
2200,16
2201,15
2202,13
2203,11
2204,41
2205,13
2206,22
2207,41
2208,25
2209,12
2210,0
2211,1
2212,26
2213,14
2214,16
2215,26
2216,8
2217,26
2218,7
2219,25
2220,19
2221,47
2222,10
2223,22
2224,27
2225,34
2226,21
2227,13
2228,21
2229,19
2230,18
2231,18
2232,21
2233,16
2234,23
2235,30
2236,27
2237,10
2238,6
2239,18
2240,33
2241,12
2242,19
2243,24
2244,22
2245,24
2246,24
2247,13
2248,21
2249,50
2250,26
2251,11
2252,13
2253,26
2254,16
2255,20
2256,14
2257,26
2258,30
2259,9
2260,11
2261,14
2262,38
2263,20
2264,38
2265,20
2266,23
2267,18
2268,9
2269,30
2270,36
2271,14
2272,26
2273,27
2274,7
2275,17
2276,19
2277,22
2278,6
2279,20
2280,24
2281,13
2282,37
2283,9
2284,23
2285,22
2286,6
2287,2
2288,9
2289,23
2290,17
2291,17
2292,5
2293,15
2294,10
2295,22
2296,15
2297,12
2298,20
2299,20
2300,10
2301,13
2302,29
2303,9
2304,21
2305,3
2306,3
2307,4
2308,23
2309,26
2310,19
2311,23
2312,30
2313,30
2314,22
2315,36
2316,19
2317,17
2318,40
2319,11
2320,16
2321,21
2322,27
2323,4
2324,29
2325,8
2326,14
2327,29
2328,14
2329,23
2330,16
2331,19
2332,21
2333,9
2334,42
2335,20
2336,16
2337,12
2338,8
2339,9
2340,15
2341,29
2342,19
2343,19
2344,17
2345,4
2346,13
2347,20
2348,14
2349,6
2350,23
2351,18
2352,29
2353,27
2354,10
2355,34
2356,29
2357,39
2358,8
2359,33
2360,24
2361,15
2362,7
2363,24
2364,14
2365,23
2366,20
2367,13
2368,21
2369,3
2370,33
2371,19
2372,27
2373,12
2374,22
2375,4
2376,13
2377,20
2378,14
2379,11
2380,17
2381,32
2382,41
2383,28
2384,28
2385,20
2386,9
2387,19
2388,42
2389,8
2390,27
2391,3
2392,13
2393,24
2394,31
2395,3
2396,18
2397,24
2398,21
2399,5
2400,16
2401,29
2402,27
2403,5
2404,13
2405,13
2406,6
2407,5
2408,12
2409,32
2410,9
2411,19
2412,9
2413,21
2414,29
2415,11
2416,10
2417,21
2418,13
2419,33
2420,29
2421,28
2422,26
2423,12
2424,18
2425,22
2426,18
2427,23
2428,21
2429,38
2430,27
2431,21
2432,14
2433,25
2434,18
2435,23
2436,19
2437,17
2438,15
2439,22
2440,2
2441,20
2442,3
2443,2
2444,17
2445,2
2446,28
2447,19
2448,12
2449,8
2450,41
2451,35
2452,16
2453,32
2454,13
2455,24
2456,19
2457,9
2458,23
2459,10
2460,19
2461,3
2462,15
2463,9
2464,24
2465,26
2466,19
2467,20
2468,4
2469,24
2470,5
2471,6
2472,39
2473,21
2474,25
2475,14
2476,17
2477,13
2478,23
2479,28
2480,16
2481,33
2482,23
2483,21
2484,14
2485,21
2486,37
2487,5
2488,21
2489,15
2490,45
2491,34
2492,11
2493,17
2494,12
2495,5
2496,11
2497,36
2498,36
2499,30
2500,19
2501,46
2502,35
2503,18
2504,27
2505,26
2506,10
2507,25
2508,35
2509,27
2510,30
2511,37
2512,18
2513,27
2514,18
2515,11
2516,25
2517,25
2518,22
2519,15
2520,26
2521,24
2522,12
2523,15
2524,23
2525,25
2526,20
2527,13
2528,20
2529,21
2530,10
2531,18
2532,17
2533,29
2534,23
2535,9
2536,15
2537,13
2538,14
2539,14
2540,16
2541,9
2542,22
2543,14
2544,25
2545,10
2546,0
2547,7
2548,16
2549,11
2550,21
2551,10
2552,15
2553,5
2554,17
2555,31
2556,10
2557,15
2558,29
2559,19
2560,21
2561,7
2562,11
2563,21
2564,23
2565,18
2566,15
2567,10
2568,10
2569,8
2570,8
2571,27
2572,31
2573,8
2574,32
2575,27
2576,21
2577,18
2578,32
2579,16
2580,49
2581,3
2582,34
2583,36
2584,19
2585,6
2586,4
2587,17
2588,14
2589,12
2590,12
2591,13
2592,27
2593,19
2594,23
2595,15
2596,28
2597,25
2598,17
2599,23
2600,8
2601,15
2602,8
2603,12
2604,9
2605,32
2606,13
2607,26
2608,24
2609,7
2610,14
2611,23
2612,24
2613,36
2614,16
2615,15
2616,29
2617,16
2618,8
2619,21
2620,24
2621,18
2622,17
2623,19
2624,24
2625,23
2626,33
2627,21
2628,10
2629,40
2630,21
2631,28
2632,23
2633,6
2634,10
2635,5
2636,27
2637,16
2638,28
2639,6
2640,13
2641,47
2642,16
2643,3
2644,22
2645,27
2646,33
2647,40
2648,6
2649,8
2650,33
2651,8
2652,22
2653,30
2654,13
2655,24
2656,27
2657,17
2658,9
2659,17
2660,18
2661,36
2662,25
2663,26
2664,13
2665,18
2666,22
2667,14
2668,19
2669,19
2670,5
2671,5
2672,36
2673,16
2674,22
2675,38
2676,4
2677,19
2678,6
2679,7
2680,19
2681,16
2682,4
2683,15
2684,13
2685,12
2686,27
2687,14
2688,6
2689,14
2690,5
2691,2
2692,4
2693,3
2694,19
2695,5
2696,3
2697,18
2698,2
2699,7
2700,4
2701,8
2702,3
2703,14
2704,8
2705,12
2706,9
2707,4
2708,5
2709,8
2710,9
2711,19
2712,26
2713,21
2714,4
2715,5
2716,4
2717,4
2718,8
2719,14
2720,10
2721,33
2722,5
2723,22
2724,30
2725,14
2726,9
2727,22
2728,14
2729,3
2730,13
2731,5
2732,7
2733,4
2734,2
2735,27
2736,27
2737,8
2738,8
2739,5
2740,20
2741,13
2742,10
2743,8
2744,16
2745,24
2746,9
2747,10
2748,28
2749,7
2750,6
2751,20
2752,9
2753,5
2754,30
2755,46
2756,29
2757,15
2758,38
2759,36
2760,42
2761,20
2762,20
2763,23
2764,15
2765,22
2766,18
2767,14
2768,14
2769,9
2770,15
2771,18
2772,14
2773,17
2774,34
2775,10
2776,7
2777,27
2778,47
2779,19
2780,15
2781,18
2782,19
2783,25
2784,11
2785,16
2786,21
2787,19
2788,11
2789,22
2790,16
2791,16
2792,27
2793,28
2794,17
2795,34
2796,25
2797,23
2798,4
2799,7
2800,2
2801,4
2802,3
2803,1
2804,3
2805,7
2806,11
2807,22
2808,10
2809,18
2810,12
2811,13
2812,20
2813,12
2814,20
2815,16
2816,20
2817,32
2818,12
2819,17
2820,30
2821,38
2822,13
2823,11
2824,22
2825,6
2826,29
2827,12
2828,12
2829,9
2830,41
2831,10
2832,4
2833,11
2834,9
2835,12
2836,21
2837,11
2838,13
2839,22
2840,36
2841,10
2842,20
2843,22
2844,36
2845,8
2846,7
2847,13
2848,19
2849,23
2850,19
2851,22
2852,19
2853,14
2854,21
2855,22
2856,26
2857,31
2858,27
2859,11
2860,9
2861,14
2862,7
2863,41
2864,10
2865,12
2866,34
2867,14
2868,10
2869,37
2870,35
2871,23
2872,38
2873,14
2874,4
2875,11
2876,26
2877,10
2878,22
2879,30
2880,83
2881,14
2882,13
2883,38
2884,20
2885,38
2886,27
2887,13
2888,13
2889,23
2890,9
2891,10
2892,22
2893,31
2894,27
2895,28
2896,32
2897,35
2898,20
2899,24
2900,13
2901,20
2902,3
2903,9
2904,22
2905,35
2906,18
2907,25
2908,21
2909,13
2910,19
2911,27
2912,32
2913,22
2914,10
2915,18
2916,35
2917,24
2918,20
2919,51
2920,9
2921,25
2922,33
2923,37
2924,11
2925,17
2926,8
2927,13
2928,13
2929,19
2930,15
2931,15
2932,13
2933,5
2934,11
2935,10
2936,6
2937,5
2938,3
2939,8
2940,3
2941,5
2942,11
2943,8
2944,4
2945,13
2946,3
2947,14
2948,22
2949,30
2950,25
2951,26
2952,14
2953,25
2954,20
2955,27
2956,29
2957,16
2958,26
2959,47
2960,31
2961,28
2962,18
2963,19
2964,33
2965,10
2966,21
2967,15
2968,16
2969,30
2970,31
2971,26
2972,24
2973,35
2974,22
2975,12
2976,34
2977,14
2978,28
2979,34
2980,15
2981,4
2982,17
2983,7
2984,17
2985,16
2986,7
2987,33
2988,13
2989,17
2990,13
2991,29
2992,21
2993,18
2994,12
2995,24
2996,34
2997,6
