ID,Count
257,24
258,30
259,18
260,14
261,12
262,15
263,23
264,13
265,23
266,26
267,52
268,12
269,31
270,42
271,18
272,31
273,7
274,33
275,26
276,23
277,15
278,29
279,16
280,17
281,10
282,36
283,28
284,20
285,20
286,10
287,20
288,13
289,8
290,19
291,39
292,38
293,23
294,15
295,28
296,25
297,19
298,21
299,17
300,16
301,17
302,18
303,35
304,28
305,6
306,7
307,16
308,14
309,15
310,17
311,4
312,3
313,17
314,10
315,18
316,36
317,23
318,12
319,45
320,20
321,14
322,21
323,13
324,26
325,5
326,9
327,18
328,21
329,18
330,21
331,20
332,33
333,7
334,16
335,20
336,5
337,20
338,15
339,12
340,22
341,11
342,9
343,8
344,10
345,21
346,27
347,31
348,49
349,15
350,35
351,26
352,23
353,30
354,26
355,24
356,29
357,14
358,16
359,32
360,24
361,33
362,22
363,24
364,29
365,23
366,21
367,21
368,32
369,17
370,34
371,19
372,20
373,20
374,18
375,32
376,16
377,21
378,10
379,14
380,19
381,14
382,20
383,23
384,26
385,45
386,27
387,22
388,6
389,31
390,22
391,27
392,18
393,26
394,15
395,18
396,26
397,21
398,23
399,20
400,27
401,34
402,21
403,33
404,12
405,19
406,17
407,22
408,29
409,12
410,23
411,13
412,14
413,7
414,15
415,22
416,16
417,39
418,32
419,34
420,20
421,21
422,26
423,21
424,15
425,10
426,11
427,22
428,12
429,15
430,25
431,35
432,7
433,17
434,14
435,22
436,20
437,24
438,19
439,20
440,16
441,37
442,25
443,12
444,20
445,7
446,10
447,18
448,20
449,29
450,28
451,19
452,13
453,5
454,6
455,10
456,41
457,11
458,16
459,21
460,15
461,17
462,16
463,27
464,14
465,23
466,15
467,6
468,13
469,23
470,22
471,22
472,19
473,7
474,20
475,21
476,19
477,34
478,29
479,56
480,17
481,9
482,13
483,21
484,4
485,32
486,14
487,9
488,13
489,39
490,27
491,25
492,16
493,9
494,23
495,12
496,21
497,12
498,15
499,8
500,16
501,5
502,20
503,6
504,23
505,16
506,11
507,15
508,32
509,16
510,14
511,22
512,15
513,12
514,27
515,14
516,14
517,5
518,26
519,10
520,17
521,14
522,20
523,32
524,39
525,46
526,19
527,25
528,34
529,38
530,9
531,22
532,16
533,17
534,21
535,32
536,23
537,18
538,38
539,22
540,15
541,24
542,22
543,20
544,35
545,27
546,18
547,23
548,27
549,19
550,34
551,36
552,44
553,19
554,30
555,17
556,16
557,20
558,19
559,7
560,35
561,28
562,7
563,26
564,46
565,42
566,19
567,16
568,10
569,12
570,12
571,10
572,18
573,12
574,29
575,26
576,20
577,32
578,10
579,12
580,35
581,16
582,24
583,19
584,15
585,17
586,29
587,24
588,23
589,41
590,12
591,42
592,16
593,14
594,33
595,24
596,10
597,22
598,26
599,18
600,29
601,36
602,10
603,25
604,15
605,23
606,15
607,15
608,32
609,1
610,31
611,24
612,15
613,25
614,15
615,18
616,16
617,13
618,22
619,36
620,25
621,23
622,30
623,29
624,25
625,33
626,8
627,38
628,13
629,28
630,22
631,21
632,26
633,32
634,31
635,33
636,8
637,21
638,23
639,34
640,13
641,23
642,19
643,27
644,2
645,2
646,28
647,15
648,2
649,18
650,16
651,1
652,28
653,21
654,34
655,2
656,17
657,26
658,13
659,16
660,26
661,28
662,8
663,30
664,16
665,20
666,18
667,26
668,10
669,26
670,19
671,33
672,34
673,15
674,19
675,26
676,18
677,19
678,22
679,11
680,31
681,19
682,9
683,22
684,18
685,22
686,23
687,17
688,30
689,24
690,27
691,32
692,43
693,24
694,29
695,15
696,35
697,6
698,28
699,20
700,31
701,28
702,37
703,26
704,12
705,17
706,18
707,15
708,12
709,19
710,12
711,13
712,32
713,26
714,27
715,31
716,21
717,35
718,22
719,37
720,33
721,29
722,15
723,19
724,36
725,24
726,26
727,44
728,30
729,21
730,23
731,26
732,19
733,28
734,25
735,21
736,29
737,31
738,37
739,23
740,27
741,17
742,28
743,18
744,30
745,24
746,13
747,14
748,37
749,37
750,14
751,25
752,26
753,9
754,15
755,31
756,26
757,14
758,24
759,12
760,7
761,41
762,26
763,28
764,13
765,33
766,10
767,20
768,20
769,30
770,28
771,11
772,29
773,35
774,17
775,12
776,33
777,22
778,5
779,15
780,17
781,29
782,31
783,38
784,9
785,10
786,28
787,25
788,38
789,29
790,41
791,19
792,23
793,32
794,42
795,23
796,15
797,14
798,26
799,19
800,12
801,16
802,6
803,35
804,26
805,17
806,19
807,15
808,48
809,13
810,5
811,44
812,27
813,33
814,24
815,25
816,19
817,8
818,15
819,7
820,36
821,11
822,28
823,43
824,7
825,30
826,20
827,11
828,14
829,18
830,25
831,22
832,27
833,15
834,10
835,13
836,9
837,20
838,19
839,32
840,16
841,34
842,13
843,33
844,42
845,33
846,23
847,16
848,32
849,20
850,24
851,28
852,13
853,9
854,31
855,17
856,20
857,19
858,12
859,43
860,6
861,25
862,23
863,16
864,19
865,20
866,18
867,21
868,30
869,7
870,41
871,39
872,12
873,3
874,34
875,26
876,11
877,26
878,22
879,38
880,12
881,31
882,22
883,17
884,31
885,30
886,12
887,23
888,19
889,37
890,32
891,10
892,25
893,34
894,5
895,8
896,23
897,44
898,11
899,28
900,21
901,18
902,35
903,25
904,36
905,52
906,33
907,11
908,32
909,19
910,15
911,6
912,13
913,9
914,10
915,25
916,29
917,8
918,21
919,18
920,12
921,26
922,20
923,13
924,22
925,17
926,27
927,26
928,26
929,30
930,12
931,15
932,22
933,19
934,18
935,17
936,14
937,14
938,10
939,24
940,11
941,8
942,16
943,5
944,11
945,8
946,17
947,15
948,28
949,26
950,24
951,25
952,23
953,17
954,21
955,34
956,17
957,22
958,33
959,18
960,20
961,24
962,28
963,27
964,33
965,20
966,18
967,11
968,23
969,13
970,13
971,27
972,23
973,9
974,19
975,30
976,43
977,34
978,40
979,29
980,38
981,24
982,13
983,11
984,17
985,18
986,25
987,21
988,13
989,13
990,23
991,29
992,15
993,40
994,11
995,17
996,21
997,28
998,18
999,16
1000,22
1001,23
1002,17
1003,19
1004,29
1005,17
1006,20
1007,13
1008,14
1009,15
1010,33
1011,46
1012,28
1013,15
1014,37
1015,60
1016,32
1017,26
1018,34
1019,35
1020,29
1021,18
1022,13
1023,10
1024,8
1025,21
1026,24
1027,9
1028,21
1029,23
1030,10
1031,22
1032,9
1033,18
1034,34
1035,13
1036,33
1037,17
1038,18
1039,7
1040,28
1041,20
1042,13
1043,6
1044,13
1045,34
1046,25
1047,4
1048,34
1049,28
1050,30
1051,35
1052,17
1053,16
1054,11
1055,36
1056,6
1057,17
1058,25
1059,14
1060,22
1061,35
1062,21
1063,9
1064,29
1065,17
1066,22
1067,9
1068,13
1069,24
1070,21
1071,7
1072,18
1073,30
1074,22
1075,17
1076,15
1077,28
1078,28
1079,5
1080,32
1081,16
1082,14
1083,19
1084,23
1085,31
1086,28
1087,16
1088,25
1089,15
1090,12
1091,15
1092,14
1093,38
1094,40
1095,20
1096,27
1097,7
1098,13
1099,14
1100,15
1101,3
1102,30
1103,48
1104,20
1105,21
1106,26
1107,37
1108,13
1109,13
1110,15
1111,7
1112,26
1113,40
1114,20
1115,35
1116,32
1117,38
1118,5
1119,43
1120,18
1121,24
1122,41
1123,19
1124,15
1125,28
1126,20
1127,7
1128,19
1129,23
1130,6
1131,10
1132,27
1133,12
1134,28
1135,17
1136,9
1137,9
1138,41
1139,13
1140,24
1141,11
1142,14
1143,18
1144,22
1145,15
1146,24
1147,27
1148,19
1149,4
1150,18
1151,22
1152,28
1153,20
1154,24
1155,30
1156,13
1157,12
1158,26
1159,13
1160,17
1161,8
1162,28
1163,24
1164,27
1165,17
1166,27
1167,21
1168,19
1169,33
1170,10
1171,19
1172,25
1173,45
1174,19
1175,24
1176,34
1177,34
1178,32
1179,36
1180,33
1181,34
1182,24
1183,31
1184,16
1185,43
1186,22
1187,13
1188,9
1189,20
1190,29
1191,17
1192,22
1193,28
1194,28
1195,21
1196,30
1197,25
1198,19
1199,24
1200,33
1201,21
1202,17
1203,21
1204,18
1205,12
1206,19
1207,14
1208,28
1209,14
1210,24
1211,19
1212,22
1213,16
1214,16
1215,22
1216,16
1217,21
1218,32
1219,9
1220,31
1221,20
1222,30
1223,23
1224,48
1225,32
1226,28
1227,12
1228,30
1229,13
1230,22
1231,22
1232,24
1233,22
1234,21
1235,17
1236,22
1237,22
1238,16
1239,41
1240,34
1241,14
1242,18
1243,33
1244,13
1245,16
1246,31
1247,32
1248,19
1249,14
1250,18
1251,27
1252,38
1253,18
1254,18
1255,31
1256,39
1257,36
1258,5
1259,34
1260,32
1261,22
1262,30
1263,12
1264,17
1265,19
1266,26
1267,19
1268,12
1269,35
1270,32
1271,24
1272,27
1273,24
1274,17
1275,21
1276,12
1277,28
1278,25
1279,10
1280,11
1281,27
1282,5
1283,13
1284,22
1285,10
1286,10
1287,29
1288,23
1289,27
1290,19
1291,14
1292,27
1293,7
1294,5
1295,16
1296,33
1297,28
1298,18
1299,24
1300,22
1301,24
1302,22
1303,10
1304,34
1305,17
1306,16
1307,40
1308,20
1309,27
1310,33
1311,18
1312,7
1313,23
1314,22
1315,21
1316,32
1317,29
1318,28
1319,21
1320,28
1321,29
1322,17
1323,37
1324,41
1325,16
1326,25
1327,15
1328,17
1329,17
1330,41
1331,10
1332,15
1333,37
1334,30
1335,18
1336,20
1337,16
1338,19
1339,30
1340,42
1341,21
1342,43
1343,27
1344,15
1345,30
1346,54
1347,24
1348,25
1349,47
1350,37
1351,19
1352,34
1353,6
1354,10
1355,36
1356,33
1357,10
1358,33
1359,39
1360,30
1361,29
1362,20
1363,27
1364,13
1365,31
1366,12
1367,20
1368,36
1369,38
1370,8
1371,19
1372,16
1373,25
1374,17
1375,4
1376,32
1377,29
1378,12
1379,15
1380,11
1381,38
1382,21
1383,21
1384,22
1385,7
1386,25
1387,19
1388,31
1389,11
1390,24
1391,11
1392,32
1393,18
1394,16
1395,21
1396,34
1397,8
1398,13
1399,9
1400,22
1401,14
1402,18
1403,6
1404,14
1405,8
1406,12
1407,12
1408,24
1409,20
1410,15
1411,27
1412,18
1413,24
1414,7
1415,31
1416,11
1417,7
1418,2
1419,5
1420,21
1421,6
1422,20
1423,19
1424,21
1425,20
1426,10
1427,26
1428,16
1429,16
1430,23
1431,27
1432,13
1433,6
1434,13
1435,14
1436,28
1437,11
1438,10
1439,20
1440,21
1441,8
1442,23
1443,17
1444,23
1445,17
1446,16
1447,7
1448,10
1449,16
1450,30
1451,17
1452,12
1453,19
1454,15
1455,18
1456,24
1457,27
1458,10
1459,14
1460,11
1461,23
1462,21
1463,3
1464,22
1465,22
1466,12
1467,20
1468,23
1469,14
1470,20
1471,11
1472,6
1473,13
1474,23
1475,25
1476,25
1477,23
1478,16
1479,25
1480,17
1481,17
1482,23
1483,12
1484,12
1485,10
1486,5
1487,7
1488,43
1489,17
1490,4
1491,14
1492,10
1493,35
1494,12
1495,18
1496,10
1497,23
1498,12
1499,2
1500,16
1501,15
1502,20
1503,28
1504,41
1505,19
1506,18
1507,14
1508,10
1509,26
1510,20
1511,27
1512,36
1513,24
1514,17
1515,9
1516,30
1517,33
1518,22
1519,12
1520,2
1521,32
1522,23
1523,30
1524,32
1525,30
1526,23
1527,8
1528,33
1529,10
1530,12
1531,16
1532,15
1533,42
1534,34
1535,19
1536,12
1537,20
1538,17
1539,24
1540,15
1541,51
1542,25
1543,26
1544,23
1545,32
1546,21
1547,18
1548,25
1549,15
1550,3
1551,15
1552,11
1553,4
1554,20
1555,23
1556,30
1557,19
1558,11
1559,29
1560,32
1561,24
1562,23
1563,37
1564,19
1565,13
1566,18
1567,19
1568,27
1569,12
1570,25
1571,20
1572,7
1573,30
1574,29
1575,29
1576,11
1577,16
1578,29
1579,20
1580,8
1581,19
1582,32
1583,12
1584,15
1585,34
1586,20
1587,19
1588,27
1589,40
1590,11
1591,24
1592,18
1593,24
1594,6
1595,10
1596,12
1597,30
1598,18
1599,27
1600,20
1601,27
1602,15
1603,17
1604,50
1605,19
1606,11
1607,32
1608,34
1609,23
1610,28
1611,20
1612,15
1613,13
1614,22
1615,13
1616,15
1617,23
1618,25
1619,12
1620,4
1621,23
1622,8
1623,18
1624,7
1625,44
1626,11
1627,18
1628,30
1629,7
1630,23
1631,18
1632,15
1633,29
1634,44
1635,17
1636,2
1637,17
1638,7
1639,3
1640,2
1641,15
1642,11
1643,34
1644,28
1645,10
1646,18
1647,12
1648,5
1649,28
1650,37
1651,19
1652,8
1653,16
1654,8
1655,16
1656,22
1657,2
1658,30
1659,13
1660,10
1661,7
1662,13
1663,6
1664,10
1665,27
1666,9
1667,2
1668,26
1669,9
1670,10
1671,12
1672,10
1673,16
1674,11
1675,20
1676,5
1677,15
1678,17
1679,2
1680,18
1681,16
1682,6
1683,8
1684,11
1685,16
1686,7
1687,9
1688,18
1689,11
1690,14
1691,13
1692,3
1693,20
1694,8
1695,5
1696,3
1697,11
1698,26
1699,18
1700,14
1701,11
1702,11
1703,8
1704,11
1705,21
1706,5
1707,16
1708,22
1709,21
1710,15
1711,3
1712,19
1713,14
1714,37
1715,13
1716,10
1717,14
1718,23
1719,2
1720,23
1721,12
1722,14
1723,23
1724,21
1725,17
1726,18
1727,1
1728,38
1729,16
1730,9
1731,12
1732,28
1733,19
1734,25
1735,2
1736,10
1737,30
1738,15
1739,18
1740,9
1741,3
1742,33
1743,34
1744,15
1745,9
1746,24
1747,20
1748,15
1749,13
1750,2
1751,25
1752,17
1753,13
1754,19
1755,13
1756,33
1757,12
1758,13
1759,6
1760,2
1761,17
1762,5
1763,6
1764,14
1765,11
1766,6
1767,17
1768,6
1769,11
1770,18
1771,18
1772,14
1773,21
1774,9
1775,28
1776,17
1777,9
1778,32
1779,11
1780,8
1781,8
1782,13
1783,6
1784,33
1785,19
1786,2
1787,2
1788,34
1789,17
1790,16
1791,34
1792,16
1793,27
1794,7
1795,39
1796,23
1797,50
1798,11
1799,43
1800,34
1801,19
1802,3
1803,2
1804,12
1805,2
1806,11
1807,19
1808,22
1809,21
1810,14
1811,20
1812,31
1813,20
1814,15
1815,26
1816,28
1817,24
1818,11
1819,22
1820,27
1821,13
1822,21
1823,25
1824,19
1825,12
1826,32
1827,17
1828,34
1829,35
1830,20
1831,18
1832,7
1833,14
1834,13
1835,27
1836,12
1837,15
1838,16
1839,8
1840,29
1841,11
1842,17
1843,24
1844,11
1845,19
1846,15
1847,17
1848,21
1849,15
1850,33
1851,9
1852,20
1853,18
1854,12
1855,21
1856,4
1857,17
1858,30
1859,16
1860,16
1861,26
1862,26
1863,17
1864,25
1865,17
1866,13
1867,23
1868,33
1869,4
1870,26
1871,19
1872,7
1873,4
1874,36
1875,10
1876,12
1877,9
1878,43
1879,7
1880,14
1881,19
1882,57
1883,4
1884,17
1885,2
1886,3
1887,13
1888,2
1889,18
1890,19
1891,5
1892,2
1893,2
1894,14
1895,2
1896,6
1897,9
1898,12
1899,48
1900,3
1901,16
1902,12
1903,4
1904,19
1905,28
1906,6
1907,7
1908,12
1909,3
1910,24
1911,11
1912,5
1913,54
1914,6
1915,19
1916,20
1917,3
1918,14
1919,14
1920,2
1921,27
1922,6
1923,4
1924,11
1925,14
1926,3
1927,5
1928,14
1929,14
1930,3
1931,7
1932,2
1933,19
1934,20
1935,7
1936,32
1937,18
1938,9
1939,20
1940,36
1941,16
1942,9
1943,25
1944,14
1945,7
1946,8
1947,8
1948,34
1949,9
1950,38
1951,28
1952,30
1953,21
1954,44
1955,30
1956,26
1957,21
1958,25
1959,20
1960,8
1961,24
1962,17
1963,23
1964,32
1965,30
1966,13
1967,42
1968,25
1969,17
1970,9
1971,20
1972,14
1973,14
1974,30
1975,5
1976,12
1977,11
1978,32
1979,21
1980,22
1981,20
1982,14
1983,41
1984,20
1985,29
1986,14
1987,24
1988,47
1989,21
1990,30
1991,34
1992,16
1993,13
1994,19
1995,13
1996,24
1997,30
1998,9
1999,5
2000,10
2001,21
2002,20
2003,3
2004,28
2005,17
2006,31
2007,23
2008,14
2009,29
2010,16
2011,17
2012,17
2013,24
2014,31
2015,21
2016,17
2017,25
2018,25
2019,46
2020,16
2021,50
2022,32
2023,26
2024,4
2025,10
2026,31
2027,10
2028,49
2029,39
2030,32
2031,38
2032,26
2033,31
2034,23
2035,17
2036,29
2037,36
2038,38
2039,50
2040,29
2041,17
2042,8
2043,35
2044,19
2045,31
2046,23
2047,9
2048,10
2049,6
2050,6
2051,10
2052,4
2053,9
2054,4
2055,9
2056,5
2057,13
2058,4
2059,8
2060,2
2061,8
2062,4
2063,7
2064,4
2065,7
2066,4
2067,7
2068,2
2069,6
2070,3
2071,8
2072,1
2073,13
2074,4
2075,15
2076,5
2077,13
2078,1
2079,33
2080,7
2081,11
2082,2
2083,18
2084,6
2085,14
2086,4
2087,9
2088,9
2089,11
2090,9
2091,12
2092,2
2093,14
2094,7
2095,18
2096,38
2097,27
2098,8
2099,30
2100,11
2101,5
2102,6
2103,16
2104,20
2105,31
2106,21
2107,20
2108,20
2109,17
2110,13
2111,15
2112,42
2113,22
2114,13
2115,23
2116,25
2117,21
2118,24
2119,29
2120,11
2121,14
2122,14
2123,5
2124,21
2125,13
2126,11
2127,11
2128,10
2129,18
2130,32
2131,19
2132,12
2133,26
2134,15
2135,31
2136,31
2137,19
2138,4
2139,3
2140,25
2141,13
2142,5
2143,2
2144,9
2145,14
2146,37
2147,15
2148,18
2149,14
2150,23
2151,32
2152,18
2153,36
2154,17
2155,9
2156,22
2157,20
2158,25
2159,5
2160,41
2161,13
2162,27
2163,33
2164,12
2165,24
2166,14
2167,3
2168,15
2169,20
2170,12
2171,7
2172,19
2173,9
2174,9
2175,19
2176,26
2177,16
2178,17
2179,18
2180,28
2181,10
2182,36
2183,25
2184,6
2185,28
2186,27
2187,20
2188,7
2189,31
2190,20
2191,17
2192,34
2193,15
2194,43
2195,31
2196,4
2197,31
2198,20
2199,13
2200,15
2201,14
2202,12
2203,8
2204,34
2205,8
2206,22
2207,41
2208,26
2209,13
2210,0
2211,2
2212,25
2213,17
2214,19
2215,27
2216,10
2217,25
2218,7
2219,28
2220,20
2221,44
2222,11
2223,21
2224,27
2225,35
2226,21
2227,14
2228,23
2229,20
2230,19
2231,19
2232,22
2233,15
2234,20
2235,26
2236,27
2237,13
2238,9
2239,22
2240,30
2241,13
2242,20
2243,22
2244,23
2245,24
2246,25
2247,14
2248,21
2249,47
2250,27
2251,8
2252,12
2253,26
2254,20
2255,23
2256,15
2257,27
2258,35
2259,10
2260,11
2261,15
2262,36
2263,19
2264,36
2265,22
2266,26
2267,22
2268,9
2269,31
2270,35
2271,17
2272,23
2273,29
2274,8
2275,16
2276,20
2277,19
2278,6
2279,21
2280,30
2281,15
2282,36
2283,10
2284,25
2285,25
2286,5
2287,5
2288,12
2289,20
2290,22
2291,22
2292,6
2293,15
2294,8
2295,22
2296,15
2297,12
2298,20
2299,19
2300,10
2301,17
2302,28
2303,10
2304,21
2305,3
2306,3
2307,6
2308,23
2309,26
2310,19
2311,22
2312,31
2313,29
2314,24
2315,31
2316,20
2317,16
2318,37
2319,12
2320,19
2321,23
2322,29
2323,6
2324,30
2325,7
2326,13
2327,26
2328,15
2329,22
2330,15
2331,18
2332,19
2333,9
2334,42
2335,19
2336,17
2337,13
2338,10
2339,9
2340,18
2341,28
2342,19
2343,18
2344,16
2345,5
2346,13
2347,17
2348,13
2349,6
2350,22
2351,17
2352,29
2353,27
2354,10
2355,32
2356,28
2357,36
2358,8
2359,33
2360,25
2361,16
2362,8
2363,21
2364,16
2365,25
2366,25
2367,12
2368,21
2369,7
2370,29
2371,17
2372,30
2373,12
2374,22
2375,5
2376,12
2377,20
2378,14
2379,12
2380,18
2381,31
2382,39
2383,29
2384,25
2385,20
2386,10
2387,19
2388,42
2389,7
2390,28
2391,3
2392,13
2393,29
2394,32
2395,3
2396,17
2397,25
2398,22
2399,6
2400,17
2401,30
2402,29
2403,4
2404,13
2405,13
2406,6
2407,4
2408,12
2409,32
2410,9
2411,20
2412,10
2413,20
2414,28
2415,12
2416,9
2417,22
2418,14
2419,30
2420,30
2421,28
2422,27
2423,13
2424,18
2425,23
2426,21
2427,24
2428,18
2429,37
2430,30
2431,21
2432,15
2433,24
2434,17
2435,22
2436,20
2437,21
2438,16
2439,24
2440,2
2441,26
2442,3
2443,1
2444,18
2445,2
2446,29
2447,21
2448,13
2449,7
2450,39
2451,35
2452,20
2453,33
2454,13
2455,25
2456,19
2457,8
2458,23
2459,11
2460,18
2461,3
2462,14
2463,10
2464,27
2465,30
2466,21
2467,24
2468,4
2469,26
2470,7
2471,6
2472,41
2473,23
2474,25
2475,15
2476,18
2477,15
2478,22
2479,30
2480,18
2481,36
2482,22
2483,19
2484,15
2485,20
2486,36
2487,7
2488,21
2489,16
2490,51
2491,36
2492,13
2493,18
2494,11
2495,3
2496,10
2497,36
2498,37
2499,26
2500,16
2501,48
2502,41
2503,19
2504,26
2505,29
2506,8
2507,20
2508,31
2509,25
2510,33
2511,35
2512,18
2513,30
2514,20
2515,10
2516,29
2517,24
2518,23
2519,17
2520,30
2521,30
2522,11
2523,16
2524,24
2525,25
2526,19
2527,14
2528,23
2529,28
2530,9
2531,21
2532,17
2533,35
2534,21
2535,11
2536,20
2537,17
2538,13
2539,15
2540,17
2541,14
2542,24
2543,14
2544,25
2545,10
2546,2
2547,6
2548,14
2549,13
2550,21
2551,11
2552,13
2553,4
2554,20
2555,32
2556,9
2557,19
2558,29
2559,17
2560,20
2561,10
2562,10
2563,22
2564,24
2565,18
2566,18
2567,10
2568,11
2569,8
2570,9
2571,23
2572,32
2573,9
2574,28
2575,25
2576,20
2577,18
2578,30
2579,17
2580,45
2581,4
2582,34
2583,36
2584,23
2585,5
2586,7
2587,17
2588,11
2589,10
2590,13
2591,13
2592,29
2593,18
2594,25
2595,14
2596,27
2597,26
2598,16
2599,24
2600,9
2601,15
2602,9
2603,12
2604,8
2605,32
2606,14
2607,25
2608,26
2609,7
2610,14
2611,21
2612,27
2613,33
2614,18
2615,14
2616,26
2617,18
2618,8
2619,22
2620,27
2621,21
2622,21
2623,21
2624,25
2625,26
2626,33
2627,23
2628,10
2629,40
2630,22
2631,27
2632,24
2633,6
2634,9
2635,7
2636,29
2637,16
2638,29
2639,7
2640,17
2641,43
2642,17
2643,3
2644,20
2645,25
2646,34
2647,37
2648,7
2649,13
2650,31
2651,11
2652,22
2653,30
2654,13
2655,26
2656,28
2657,14
2658,10
2659,16
2660,16
2661,38
2662,25
2663,30
2664,12
2665,25
2666,22
2667,15
2668,19
2669,21
2670,5
2671,8
2672,34
2673,15
2674,24
2675,42
2676,5
2677,19
2678,6
2679,8
2680,17
2681,17
2682,4
2683,16
2684,13
2685,16
2686,26
2687,13
2688,6
2689,14
2690,6
2691,2
2692,4
2693,3
2694,13
2695,6
2696,3
2697,16
2698,4
2699,8
2700,4
2701,7
2702,3
2703,12
2704,7
2705,10
2706,10
2707,5
2708,5
2709,7
2710,12
2711,19
2712,27
2713,21
2714,4
2715,6
2716,4
2717,7
2718,11
2719,14
2720,11
2721,34
2722,4
2723,21
2724,29
2725,14
2726,6
2727,20
2728,13
2729,4
2730,13
2731,3
2732,6
2733,5
2734,2
2735,21
2736,26
2737,7
2738,9
2739,5
2740,20
2741,12
2742,11
2743,8
2744,18
2745,26
2746,10
2747,9
2748,23
2749,8
2750,10
2751,16
2752,9
2753,4
2754,31
2755,45
2756,29
2757,14
2758,35
2759,33
2760,42
2761,24
2762,19
2763,26
2764,14
2765,21
2766,19
2767,16
2768,12
2769,9
2770,14
2771,19
2772,13
2773,16
2774,33
2775,14
2776,4
2777,28
2778,45
2779,21
2780,14
2781,20
2782,20
2783,28
2784,11
2785,17
2786,22
2787,17
2788,9
2789,22
2790,17
2791,19
2792,31
2793,29
2794,17
2795,30
2796,27
2797,22
2798,4
2799,7
2800,2
2801,4
2802,3
2803,2
2804,4
2805,5
2806,10
2807,22
2808,9
2809,17
2810,12
2811,14
2812,21
2813,10
2814,18
2815,18
2816,17
2817,33
2818,14
2819,21
2820,33
2821,40
2822,16
2823,14
2824,18
2825,10
2826,31
2827,12
2828,12
2829,11
2830,42
2831,11
2832,5
2833,12
2834,12
2835,13
2836,27
2837,10
2838,12
2839,19
2840,30
2841,11
2842,22
2843,19
2844,38
2845,8
2846,5
2847,12
2848,17
2849,26
2850,20
2851,26
2852,18
2853,15
2854,16
2855,22
2856,24
2857,27
2858,26
2859,11
2860,9
2861,11
2862,8
2863,46
2864,10
2865,14
2866,34
2867,14
2868,10
2869,35
2870,40
2871,24
2872,40
2873,14
2874,4
2875,14
2876,28
2877,9
2878,20
2879,32
2880,82
2881,12
2882,13
2883,36
2884,21
2885,36
2886,27
2887,16
2888,13
2889,24
2890,10
2891,10
2892,21
2893,32
2894,31
2895,27
2896,27
2897,36
2898,21
2899,23
2900,17
2901,20
2902,3
2903,8
2904,21
2905,36
2906,19
2907,26
2908,22
2909,13
2910,23
2911,27
2912,29
2913,19
2914,9
2915,19
2916,33
2917,22
2918,23
2919,46
2920,11
2921,34
2922,32
2923,33
2924,11
2925,19
2926,7
2927,12
2928,11
2929,20
2930,18
2931,17
2932,11
2933,7
2934,10
2935,7
2936,5
2937,4
2938,3
2939,8
2940,3
2941,5
2942,11
2943,6
2944,5
2945,13
2946,4
2947,13
2948,20
2949,29
2950,27
2951,26
2952,14
2953,24
2954,23
2955,28
2956,29
2957,18
2958,27
2959,46
2960,27
2961,26
2962,20
2963,21
2964,34
2965,10
2966,22
2967,14
2968,16
2969,29
2970,35
2971,29
2972,27
2973,35
2974,21
2975,15
2976,36
2977,16
2978,29
2979,38
2980,15
2981,5
2982,21
2983,8
2984,18
2985,16
2986,9
2987,38
2988,11
2989,18
2990,15
2991,29
2992,21
2993,17
2994,15
2995,26
2996,34
2997,6
