ID,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Class16,Class17,Class18,Class19,Class20,Class21,Class22,Class23,Class24,Class25,Class26,Class27,Class28,Class29,Class30,Class31,Class32,Class33,Class34,Class35,Class36,Class37,Class38,Class39,Class40,Class41,Class42,Class43,Class44,Class45,Class46,Class47,Class48,Class49,Class50
17,0.00012343995920248,0.00040707676391757,0.00014063006857915,0.00015782017795583,0.00026955588890419,0.00018360534202083,0.0032090645923151,0.0042318761002271,0.00012343995920248,0.00015782017795583,0.00036410149047589,0.00015782017795583,0.00012343995920248,0.00018360534202083,0.00022658061546251,0.00019220039670917,0.00013203501389082,0.00014063006857915,0.00023517567015085,0.0036028600839911,0.0016877399124796,0.48077905136379,0.00024377072483919,0.00022658061546251,0.00021798556077418,0.00013203501389082,0.48819984792854,0.00014922512326749,0.00015782017795583,0.00067352345925598,0.00019220039670917,0.0003898866545409,0.00021798556077418,0.00014063006857915,0.00013203501389082,0.006277499116051,0.00020079545139751,0.000725093787386,0.00013203501389082,0.00044145698267091,0.00024377072483919,0.00014922512326749,0.0006305481858143,0.00027815094359253,0.0016189794749729,0.00013203501389082,0.00020079545139751,0.00075087895145101,0.00014922512326749,0.00016641523264416
18,7.6012628957991e-05,0.00079225349106334,8.5649901978525e-05,0.0012962148152083,7.6012628957991e-05,0.00010492444801959,9.2074750658881e-05,8.5649901978525e-05,0.00010492444801959,0.00011134929669995,0.00036834324391418,0.97098091341177,8.8862326318703e-05,0.00012741141840084,9.8499599339236e-05,0.00014026111576155,8.5649901978525e-05,9.5287174999058e-05,0.0001177741453803,0.015995230469828,0.0013413185217251,0.00010813687235977,7.9225053298169e-05,0.0016372508582844,6.9587780277635e-05,0.00025912081634813,0.0001466859644419,0.00071181311680458,8.5649901978525e-05,0.00015311081312226,0.00032658172749187,0.00045507870109898,0.00011456172104013,0.00015953566180262,8.5649901978525e-05,8.2437477638347e-05,7.9225053298169e-05,0.0001177741453803,8.5649901978525e-05,0.00040355014590182,0.00014347354010173,0.0010362679751625,0.0004645862083652,0.00023984627030706,0.0002494835433276,7.2800204617813e-05,8.8862326318703e-05,9.2074750658881e-05,0.00010171202367941,8.5649901978525e-05
19,0.079504542594383,0.0046824830144832,0.022534011319491,0.0034677595331422,0.016465300783491,0.12258306434565,0.0033462871850082,0.0033462871850082,0.0022530360518013,0.0055327894514219,0.0020100913555331,0.0022530360518013,0.0033462871850082,0.0091769598954448,0.0024959807480695,0.0041965936219468,0.0048039553626173,0.0028603977924718,0.0024959807480695,0.0022530360518013,0.0024959807480695,0.026537691937212,0.067580624994425,0.0046824830144832,0.0021315637036672,0.0021315637036672,0.0023745083999354,0.32041245074905,0.0021315637036672,0.0023745083999354,0.014030946950105,0.014881253387043,0.0026174530962036,0.0026174530962036,0.0046824830144832,0.0026174530962036,0.0022530360518013,0.0021315637036672,0.025930330196542,0.069412523957844,0.0022530360518013,0.0096628492879812,0.012092296250663,0.030424807077504,0.0028603977924718,0.050948727041462,0.0028603977924718,0.0066260405846288,0.0066260405846288,0.0020100913555331
20,0.76972443289743,0.0019707947592299,0.0027587787281323,0.0004754699017121,0.00061719251852439,0.0019393008443827,0.035578463001851,0.0086134664010915,0.0004754699017121,0.0004754699017121,0.011068719563725,0.00055420468883004,0.0019707947592299,0.0078576124447593,0.00053845773140645,0.0019393008443827,0.077777283894102,0.014358561469809,0.006346540629818,0.013901899704525,0.0020967704186186,0.00066443339079515,0.0017352264955991,0.0018769491124114,0.00044397598686493,0.0048827096871474,0.00066443339079515,0.00050696381655928,0.00045972294428852,0.0004754699017121,0.00049121685913569,0.0004754699017121,0.00075891513533667,0.0004754699017121,0.0019393008443827,0.0037810587652193,0.00058569860367721,0.0019707947592299,0.0013100586451622,0.00053845773140645,0.00090063775214896,0.00064868643337156,0.0006014455611008,0.0068189493525256,0.00056995164625363,0.00075891513533667,0.00061719251852439,0.002806019600403,0.00064868643337156,0.00055420468883004
21,0.99414577695112,0.00020017065633569,8.5830163572715e-05,0.00010817255871031,0.0001804036888514,0.00016594684493884,3.1945563534994e-05,3.1945563534994e-05,0.00013314347092291,3.4574080610005e-05,3.588833914751e-05,2.9317046459983e-05,2.9317046459983e-05,0.00026714475232676,3.0631304997488e-05,3.588833914751e-05,5.1659441597575e-05,3.4574080610005e-05,3.1945563534994e-05,4.2459631835037e-05,0.00039715016869639,3.588833914751e-05,3.8516856222521e-05,3.0631304997488e-05,0.00017383239616388,4.2459631835037e-05,2.9317046459983e-05,0.00016594684493884,0.00066126304531328,3.588833914751e-05,3.0631304997488e-05,3.1945563534994e-05,4.1145373297532e-05,3.0631304997488e-05,9.1087197722737e-05,0.00020143182545149,4.5088148910048e-05,0.0001554327766388,0.0006167906127249,4.6402407447553e-05,3.1945563534994e-05,0.0010740464049334,3.9831114760026e-05,4.7716665985059e-05,3.0631304997488e-05,3.4574080610005e-05,3.3259822072499e-05,3.1945563534994e-05,3.588833914751e-05,3.1945563534994e-05
22,0.0017636984385608,0.0023515316690676,0.0018476746143475,0.0023515316690676,0.24033579245243,0.0020996031417075,0.033157219325567,0.0031073172511477,0.0019316507901341,0.0028553887237877,0.0018476746143475,0.0017636984385608,0.0021835793174942,0.0017636984385608,0.0017636984385608,0.0021835793174942,0.042139277920439,0.0068022689857618,0.0018476746143475,0.010325876154499,0.0016797222627741,0.0099059952755658,0.0047028645910947,0.017376482706277,0.0016797222627741,0.027282279234803,0.0024355078448542,0.0047868407668814,0.0040310551848013,0.0028553887237877,0.0020996031417075,0.0034432219542945,0.45236970859643,0.0044509360637347,0.0018476746143475,0.0047028645910947,0.0022675554932809,0.0016797222627741,0.0020996031417075,0.0025194840206409,0.011249614088153,0.0017636984385608,0.0023515316690676,0.0031912934269344,0.049451989642487,0.0016797222627741,0.0017636984385608,0.0022675554932809,0.0017636984385608,0.0058785310521083
23,0.00221184483064,0.01863462767203,0.025203740808587,0.23121844828923,0.0013907056885705,0.095821707026566,0.0032382687582269,0.0018012752596052,0.003854123114779,0.2120128956294,0.0036488383292617,0.0030329839727095,0.0028276991871921,0.0026224144016747,0.00221184483064,0.0052911166134007,0.052301332496881,0.0050858318278833,0.15432787089902,0.0028276991871921,0.0030329839727095,0.0050858318278833,0.00221184483064,0.0024171296161574,0.0020065600451226,0.00221184483064,0.0040594079002964,0.0093968123237483,0.0087809579671962,0.00221184483064,0.0083703883961614,0.00221184483064,0.012681368892026,0.0050858318278833,0.028693582162382,0.0034435535437443,0.0042646926858138,0.0026224144016747,0.00221184483064,0.013297223248579,0.011039090607887,0.0042646926858138,0.0024171296161574,0.010217951465818,0.0032382687582269,0.0046752622568486,0.0026224144016747,0.00221184483064,0.0032382687582269,0.00221184483064
24,0.0090695196215674,0.0051583306897527,0.019760102701861,0.0030723632594516,0.0051583306897527,0.010112503336718,0.0085480277639921,0.013762946339745,0.0033331091882392,0.063826164666972,0.0030723632594516,0.0038546010458145,0.054960803088192,0.0069835521912662,0.024192783491251,0.030450685782154,0.027060988707915,0.0015078876867257,0.0033331091882392,0.0046368388321774,0.043748728150324,0.0041153469746021,0.012198470767019,0.0028116173306639,0.0035938551170269,0.0028116173306639,0.0028116173306639,0.0075050440488415,0.0072442981200539,0.0028116173306639,0.0028116173306639,0.0028116173306639,0.0033331091882392,0.0033331091882392,0.0038546010458145,0.025235767206401,0.0028116173306639,0.0041153469746021,0.0059405684761156,0.012719962624594,0.0046368388321774,0.0030723632594516,0.0062013144049033,0.0041153469746021,0.0046368388321774,0.0059405684761156,0.47085111168722,0.0028116173306639,0.034883366571544,0.0043760929033898
25,0.0036386642581041,3.6320916760732e-05,3.6490181823206e-05,3.6532498088825e-05,3.665944688568e-05,3.6320916760732e-05,3.7844302322999e-05,3.6490181823206e-05,3.7167242073103e-05,3.7040293276247e-05,3.8648311369751e-05,3.6320916760732e-05,3.6532498088825e-05,3.6278600495114e-05,3.6913344479392e-05,0.02526165303821,3.665944688568e-05,3.6278600495114e-05,0.036061573929616,4.0467910791347e-05,0.0036390451044947,0.80721897775157,3.6320916760732e-05,0.0036396375322134,3.6278600495114e-05,0.010843562522119,3.6278600495114e-05,4.5376597603096e-05,3.8521362572895e-05,3.8267464979184e-05,0.02527633678238,3.6405549291969e-05,0.0036387065743698,0.021651142657602,3.6278600495114e-05,0.010850333124618,3.6278600495114e-05,3.6278600495114e-05,3.6320916760732e-05,3.6278600495114e-05,3.6236284229495e-05,3.6617130620062e-05,3.6320916760732e-05,3.6405549291969e-05,0.0072426579338067,0.01084364715465,0.0036405261737914,3.6405549291969e-05,0.02525720983032,3.6490181823206e-05
26,0.00026266191210779,0.00064991103127163,0.00024228037952021,0.00069067409644677,0.00030342497728293,0.93481017215442,0.00038495110763321,0.0035033255935315,0.0003238065098705,0.00030342497728293,0.00054800336833378,0.00026266191210779,0.00046647723798349,0.00024228037952021,0.00030342497728293,0.00069067409644677,0.00020151731434507,0.00052762183574621,0.0045020206903225,0.00038495110763321,0.00022189884693264,0.00026266191210779,0.00026266191210779,0.00040533264022078,0.00022189884693264,0.00040533264022078,0.00024228037952021,0.00071105562903434,0.00028304344469536,0.00022189884693264,0.00026266191210779,0.00034418804245807,0.00054800336833378,0.00036456957504564,0.020684957564854,0.0025657750945033,0.0034625625283564,0.00022189884693264,0.00042571417280835,0.00044609570539592,0.0014447908021869,0.00022189884693264,0.00020151731434507,0.00046647723798349,0.00022189884693264,0.00028304344469536,0.011900517019611,0.00048685877057106,0.0024231043663903,0.0001811357817575
27,0.00092286042526639,0.00030411632957162,0.0013869184970375,0.95239325479284,0.00083446841159571,0.00030411632957162,0.00019362631248327,0.00037041033982463,0.0075964574574029,0.00023782231931861,0.00061348837741901,0.00023782231931861,0.0010112524389371,0.00094495842868406,0.00085656641501338,0.00052509636374832,0.00043670435007764,0.0012322324731138,0.00037041033982463,0.0003925083432423,0.0022708386337443,0.0010775464491901,0.00052509636374832,0.0038176988729812,0.00043670435007764,0.00034831233640696,0.00087866441843105,0.00023782231931861,0.00045880235349531,0.00070188039108969,0.00025992032273628,0.0011438404594431,0.00025992032273628,0.00023782231931861,0.0011438404594431,0.00079027240476037,0.00030411632957162,0.0010112524389371,0.00041460634665997,0.002292936637162,0.00023782231931861,0.00037041033982463,0.00092286042526639,0.00023782231931861,0.0003925083432423,0.00043670435007764,0.00045880235349531,0.0043480509550053,0.0009891544355194,0.0018288785653909
28,0.00081050029401045,0.0025332069359502,0.0013348023154704,0.00358181097887,0.0011850017379104,0.0029826086686301,0.027774604254806,0.00066069971645047,0.00081050029401045,0.0027579078022901,0.00081050029401045,0.0011101014491304,0.0017093037593703,0.00088540058279044,0.010023235813949,0.0063531216637296,0.00096030087157042,0.0013348023154704,0.010322836969069,0.00088540058279044,0.0028328080910701,0.0010352011603504,0.0023834063583902,0.0014846028930303,0.00081050029401045,0.0069523239739695,0.0013348023154704,0.0030575089574101,0.0011101014491304,0.0011850017379104,0.00365671126765,0.00343201040131,0.0011101014491304,0.0019340046257103,0.011895743033449,0.00088540058279044,0.0012599020266904,0.0014097026042504,0.0042559135778899,0.0011101014491304,0.00096030087157042,0.00088540058279044,0.00081050029401045,0.83610080679627,0.0017842040481503,0.0065778225300695,0.0019340046257103,0.00058579942767048,0.013768250252948,0.0046304150217898
29,0.0074919052790886,0.038668037183369,0.0016960389624446,0.0029380103160112,0.0023860230477594,0.01521415265864,0.0070779148278998,0.0044559753037037,0.0015580421453817,0.0021100294136335,0.015219727034614,0.0021100294136335,0.0016960389624446,0.0016960389624446,0.0015580421453817,0.0016960389624446,0.0056979466572703,0.0018340357795076,0.0028000134989482,0.0015580421453817,0.0026620166818853,0.0019720325965705,0.0018340357795076,0.0028000134989482,0.62603024672735,0.06876249205504,0.0016960389624446,0.006525927559648,0.010665832071537,0.0016960389624446,0.026397469216713,0.0047319689378296,0.0023860230477594,0.0025240198648223,0.0056979466572703,0.028042282269521,0.0022480262306964,0.0039039880354519,0.0062499339255221,0.0021100294136335,0.0019720325965705,0.0019720325965705,0.0015580421453817,0.0016960389624446,0.0050079625719555,0.017146108097522,0.0016960389624446,0.033297310069861,0.0028000134989482,0.0044559753037037
30,0.0005648761134787,1.4218811147873e-06,1.4185717996399e-06,1.4169171420662e-06,0.00028320691031182,1.4251904299347e-06,1.4367730329506e-06,1.4185717996399e-06,1.423535772361e-06,0.00084693747049055,1.4218811147873e-06,0.00014229123050727,1.423535772361e-06,1.4185717996399e-06,1.4185717996399e-06,0.00042409446093762,1.4251904299347e-06,1.4251904299347e-06,1.4450463208191e-06,0.00028315230661189,0.00070574049889847,1.4218811147873e-06,0.00070587783547708,1.4946860480301e-06,1.4334637178032e-06,0.00014228792119213,1.4367730329506e-06,1.4185717996399e-06,0.00014228626653455,0.99415370659766,1.4218811147873e-06,0.00014234748886478,0.00014228626653455,1.4152624844925e-06,0.00014232928763147,1.4218811147873e-06,1.522815226783e-06,1.4185717996399e-06,0.00028318539976337,1.4533196086876e-06,0.00014228792119213,1.4202264572136e-06,1.4169171420662e-06,1.4433916632454e-06,1.4334637178032e-06,0.00014241863914045,0.00014228461187698,1.4384276905243e-06,0.00042402992929225,1.4218811147873e-06
